species_clean,metric,n,r,p_value,transform,species_original,norm_name,class,family_lc,genus_lc,genus_from_name_lc,species_label,Effect,p_BH
Mitrella_moleculina,growth_vol_b,44,-0.08855580086314055,0.5675746605224031,raw,Mitrella moleculina,mitrella moleculina,Gastropoda,NA,NA,mitrella,italic(Mitrella moleculina),Negative,0.8897294631367394
Mitrella_moleculina,protein_mg_cm2,44,-0.17607874472906196,0.2529097988741334,raw,Mitrella moleculina,mitrella moleculina,Gastropoda,NA,NA,mitrella,italic(Mitrella moleculina),Negative,0.7877518325587761
Mitrella_moleculina,zoox_cells_cm2,44,-0.19209104129848478,0.21159994607775195,raw,Mitrella moleculina,mitrella moleculina,Gastropoda,NA,NA,mitrella,italic(Mitrella moleculina),Negative,0.7674695299352391
Morula_zebrina,afdw_mg_cm2,44,0.0071887876676305,0.9630609336724627,raw,Morula zebrina,morula zebrina,Gastropoda,NA,NA,morula,italic(Morula zebrina),Positive,0.9805893799645959
Morula_zebrina,carb_mg_cm2,44,-0.09304030170380731,0.5480412463327753,raw,Morula zebrina,morula zebrina,Gastropoda,NA,NA,morula,italic(Morula zebrina),Negative,0.8897294631367394
Morula_zebrina,growth_vol_b,44,-0.20543990007501714,0.1809537059469261,raw,Morula zebrina,morula zebrina,Gastropoda,NA,NA,morula,italic(Morula zebrina),Negative,0.764026758442577
Morula_zebrina,protein_mg_cm2,44,0.059730498049644705,0.7001297316201016,raw,Morula zebrina,morula zebrina,Gastropoda,NA,NA,morula,italic(Morula zebrina),Positive,0.9053807017178195
Morula_zebrina,zoox_cells_cm2,44,-0.09788859147616337,0.5272903987414757,raw,Morula zebrina,morula zebrina,Gastropoda,NA,NA,morula,italic(Morula zebrina),Negative,0.8897294631367394
Paragobiodon_modestus,afdw_mg_cm2,44,0.004781014337919822,0.9754283832279401,raw,Paragobiodon modestus,paragobiodon modestus,Actinopterygii,NA,NA,paragobiodon,italic(Paragobiodon modestus),Positive,0.9805893799645959
Paragobiodon_modestus,carb_mg_cm2,44,0.02017656906790742,0.8965692531494964,raw,Paragobiodon modestus,paragobiodon modestus,Actinopterygii,NA,NA,paragobiodon,italic(Paragobiodon modestus),Positive,0.9769281001303864
Paragobiodon_modestus,growth_vol_b,44,-0.15320246630331083,0.3207822733939465,raw,Paragobiodon modestus,paragobiodon modestus,Actinopterygii,NA,NA,paragobiodon,italic(Paragobiodon modestus),Negative,0.8020910702812067
Paragobiodon_modestus,protein_mg_cm2,44,0.031067996968370412,0.8413263179025766,raw,Paragobiodon modestus,paragobiodon modestus,Actinopterygii,NA,NA,paragobiodon,italic(Paragobiodon modestus),Positive,0.9692706218002987
Paragobiodon_modestus,zoox_cells_cm2,44,-0.09541135909500831,0.5378446059083659,raw,Paragobiodon modestus,paragobiodon modestus,Actinopterygii,NA,NA,paragobiodon,italic(Paragobiodon modestus),Negative,0.8897294631367394
Pascula_muricata,afdw_mg_cm2,44,-0.22770678315714404,0.13713100111286902,raw,Pascula muricata,pascula muricata,Gastropoda,NA,NA,pascula,italic(Pascula muricata),Negative,0.764026758442577
Pascula_muricata,carb_mg_cm2,44,-0.09705435544070366,0.5308332429071061,raw,Pascula muricata,pascula muricata,Gastropoda,NA,NA,pascula,italic(Pascula muricata),Negative,0.8897294631367394
Pascula_muricata,growth_vol_b,44,0.14241068684116157,0.35644361067000563,raw,Pascula muricata,pascula muricata,Gastropoda,NA,NA,pascula,italic(Pascula muricata),Positive,0.8020910702812067
Pascula_muricata,protein_mg_cm2,44,-0.07362545504662849,0.6348140628590876,raw,Pascula muricata,pascula muricata,Gastropoda,NA,NA,pascula,italic(Pascula muricata),Negative,0.8935646459240517
Pascula_muricata,zoox_cells_cm2,44,-0.14675243190414178,0.3418168346206806,raw,Pascula muricata,pascula muricata,Gastropoda,NA,NA,pascula,italic(Pascula muricata),Negative,0.8020910702812067
Periclimenes_watamuae,afdw_mg_cm2,44,0.10148663224907896,0.5121446319911511,raw,Periclimenes watamuae,periclimenes watamuae,Malacostraca,NA,NA,periclimenes,italic(Periclimenes watamuae),Positive,0.8897294631367394
Periclimenes_watamuae,carb_mg_cm2,44,0.32521321156857047,0.03123608449790892,raw,Periclimenes watamuae,periclimenes watamuae,Malacostraca,NA,NA,periclimenes,italic(Periclimenes watamuae),Positive,0.6605704082354257
Periclimenes_watamuae,growth_vol_b,44,0.05046379597693197,0.7449466628658172,raw,Periclimenes watamuae,periclimenes watamuae,Malacostraca,NA,NA,periclimenes,italic(Periclimenes watamuae),Positive,0.9373501055927501
Periclimenes_watamuae,protein_mg_cm2,44,0.10693438011672571,0.4896364199406139,raw,Periclimenes watamuae,periclimenes watamuae,Malacostraca,NA,NA,periclimenes,italic(Periclimenes watamuae),Positive,0.8897294631367394
Periclimenes_watamuae,zoox_cells_cm2,44,0.06604429277528633,0.6701500891263859,raw,Periclimenes watamuae,periclimenes watamuae,Malacostraca,NA,NA,periclimenes,italic(Periclimenes watamuae),Positive,0.9037529403302642
Stomatolina_rubra,afdw_mg_cm2,44,0.09468984231842964,0.5409377184839281,raw,Stomatolina rubra,stomatolina rubra,Gastropoda,NA,NA,stomatolina,italic(Stomatolina rubra),Positive,0.8897294631367394
Stomatolina_rubra,carb_mg_cm2,44,-0.14239905124765245,0.35648331294988655,raw,Stomatolina rubra,stomatolina rubra,Gastropoda,NA,NA,stomatolina,italic(Stomatolina rubra),Negative,0.8020910702812067
Stomatolina_rubra,growth_vol_b,44,0.11450805812404366,0.45921885387212147,raw,Stomatolina rubra,stomatolina rubra,Gastropoda,NA,NA,stomatolina,italic(Stomatolina rubra),Positive,0.8897294631367394
Stomatolina_rubra,protein_mg_cm2,44,-0.08755958537070616,0.5719571250178511,raw,Stomatolina rubra,stomatolina rubra,Gastropoda,NA,NA,stomatolina,italic(Stomatolina rubra),Negative,0.8897294631367394
Stomatolina_rubra,zoox_cells_cm2,44,-0.059657572603658136,0.7004787534343129,raw,Stomatolina rubra,stomatolina rubra,Gastropoda,NA,NA,stomatolina,italic(Stomatolina rubra),Negative,0.9053807017178195
Strigatella_assimilis,afdw_mg_cm2,44,0.08589010790614189,0.5793358914135395,raw,Strigatella assimilis,strigatella assimilis,Gastropoda,NA,NA,strigatella,italic(Strigatella assimilis),Positive,0.8897294631367394
Strigatella_assimilis,carb_mg_cm2,44,-0.0964237016867067,0.5335192152898552,raw,Strigatella assimilis,strigatella assimilis,Gastropoda,NA,NA,strigatella,italic(Strigatella assimilis),Negative,0.8897294631367394
Strigatella_assimilis,growth_vol_b,44,-0.21528465652210924,0.1604842686088668,raw,Strigatella assimilis,strigatella assimilis,Gastropoda,NA,NA,strigatella,italic(Strigatella assimilis),Negative,0.764026758442577
Strigatella_assimilis,protein_mg_cm2,44,-0.1392942285249939,0.3671732276578057,raw,Strigatella assimilis,strigatella assimilis,Gastropoda,NA,NA,strigatella,italic(Strigatella assimilis),Negative,0.8020910702812067
Strigatella_assimilis,zoox_cells_cm2,44,0.0278887189455505,0.8573864902636941,raw,Strigatella assimilis,strigatella assimilis,Gastropoda,NA,NA,strigatella,italic(Strigatella assimilis),Positive,0.9754696595814484
Synalpheus_charon,afdw_mg_cm2,44,0.13964067934596297,0.36597094675814057,raw,Synalpheus charon,synalpheus charon,Malacostraca,NA,NA,synalpheus,italic(Synalpheus charon),Positive,0.8020910702812067
Synalpheus_charon,carb_mg_cm2,44,-0.012145837920915573,0.9376293346551703,raw,Synalpheus charon,synalpheus charon,Malacostraca,NA,NA,synalpheus,italic(Synalpheus charon),Negative,0.9788438109037493
Synalpheus_charon,growth_vol_b,44,-0.2922218182316953,0.05425125740567728,raw,Synalpheus charon,synalpheus charon,Malacostraca,NA,NA,synalpheus,italic(Synalpheus charon),Negative,0.6605704082354257
Synalpheus_charon,protein_mg_cm2,44,-0.04318197121820094,0.7807662964019406,raw,Synalpheus charon,synalpheus charon,Malacostraca,NA,NA,synalpheus,italic(Synalpheus charon),Negative,0.9484606585257226
Synalpheus_charon,zoox_cells_cm2,44,0.30465104062566417,0.04435407944201285,raw,Synalpheus charon,synalpheus charon,Malacostraca,NA,NA,synalpheus,italic(Synalpheus charon),Positive,0.6605704082354257
Trapezia_serenei,afdw_mg_cm2,44,0.0642494777120945,0.6786234407623462,raw,Trapezia serenei,trapezia serenei,Malacostraca,NA,NA,trapezia,italic(Trapezia serenei),Positive,0.9053807017178195
Trapezia_serenei,carb_mg_cm2,44,-0.09053472764806324,0.5589154092205834,raw,Trapezia serenei,trapezia serenei,Malacostraca,NA,NA,trapezia,italic(Trapezia serenei),Negative,0.8897294631367394
Trapezia_serenei,growth_vol_b,44,-0.19096144936443868,0.21434969255006728,raw,Trapezia serenei,trapezia serenei,Malacostraca,NA,NA,trapezia,italic(Trapezia serenei),Negative,0.7674695299352391
Trapezia_serenei,protein_mg_cm2,44,-0.1589586193259679,0.3027149933808112,raw,Trapezia serenei,trapezia serenei,Malacostraca,NA,NA,trapezia,italic(Trapezia serenei),Negative,0.8020910702812067
Trapezia_serenei,zoox_cells_cm2,44,0.2908115588498515,0.055478345616292966,raw,Trapezia serenei,trapezia serenei,Malacostraca,NA,NA,trapezia,italic(Trapezia serenei),Positive,0.6605704082354257
Trapezia_tigrina,afdw_mg_cm2,44,-0.02156685892756239,0.889484916379091,raw,Trapezia tigrina,trapezia tigrina,Malacostraca,NA,NA,trapezia,italic(Trapezia tigrina),Negative,0.9768909486244352
Trapezia_tigrina,carb_mg_cm2,44,-0.09767486079909282,0.5281969639176444,raw,Trapezia tigrina,trapezia tigrina,Malacostraca,NA,NA,trapezia,italic(Trapezia tigrina),Negative,0.8897294631367394
Trapezia_tigrina,growth_vol_b,44,0.13926542818206156,0.3672732795498157,raw,Trapezia tigrina,trapezia tigrina,Malacostraca,NA,NA,trapezia,italic(Trapezia tigrina),Positive,0.8020910702812067
Trapezia_tigrina,protein_mg_cm2,44,0.018536039811430233,0.9049388974516186,raw,Trapezia tigrina,trapezia tigrina,Malacostraca,NA,NA,trapezia,italic(Trapezia tigrina),Positive,0.9769281001303864
Trapezia_tigrina,zoox_cells_cm2,44,-0.2860799271036592,0.05975906936722656,raw,Trapezia tigrina,trapezia tigrina,Malacostraca,NA,NA,trapezia,italic(Trapezia tigrina),Negative,0.6605704082354257
Vexillum_interruptum,afdw_mg_cm2,44,0.14795963586498612,0.3378166605847819,raw,Vexillum interruptum,vexillum interruptum,Gastropoda,NA,NA,vexillum,italic(Vexillum interruptum),Positive,0.8020910702812067
Vexillum_interruptum,carb_mg_cm2,44,-0.061287404398742903,0.6926930268278686,raw,Vexillum interruptum,vexillum interruptum,Gastropoda,NA,NA,vexillum,italic(Vexillum interruptum),Negative,0.9053807017178195
Vexillum_interruptum,growth_vol_b,44,-0.08611244861552529,0.5783507074782741,raw,Vexillum interruptum,vexillum interruptum,Gastropoda,NA,NA,vexillum,italic(Vexillum interruptum),Negative,0.8897294631367394
Vexillum_interruptum,protein_mg_cm2,44,0.09113723147096746,0.5562913515187446,raw,Vexillum interruptum,vexillum interruptum,Gastropoda,NA,NA,vexillum,italic(Vexillum interruptum),Positive,0.8897294631367394
Vexillum_interruptum,zoox_cells_cm2,44,0.125359200213111,0.4174770674094509,raw,Vexillum interruptum,vexillum interruptum,Gastropoda,NA,NA,vexillum,italic(Vexillum interruptum),Positive,0.8813404756421741
Xanthias_lamarckii,afdw_mg_cm2,44,-0.07233291072340554,0.6407849656349188,raw,Xanthias lamarckii,xanthias lamarckii,Malacostraca,NA,NA,xanthias,italic(Xanthias lamarckii),Negative,0.8951262091558514
Xanthias_lamarckii,carb_mg_cm2,44,-0.22733720855870565,0.13778713155675162,raw,Xanthias lamarckii,xanthias lamarckii,Malacostraca,NA,NA,xanthias,italic(Xanthias lamarckii),Negative,0.764026758442577
Xanthias_lamarckii,growth_vol_b,44,-0.2064573923656755,0.17875554431434887,raw,Xanthias lamarckii,xanthias lamarckii,Malacostraca,NA,NA,xanthias,italic(Xanthias lamarckii),Negative,0.764026758442577
Xanthias_lamarckii,protein_mg_cm2,44,-0.18319460561054157,0.23392930595894,raw,Xanthias lamarckii,xanthias lamarckii,Malacostraca,NA,NA,xanthias,italic(Xanthias lamarckii),Negative,0.7674695299352391
Xanthias_lamarckii,zoox_cells_cm2,44,-0.0744037554402667,0.6312296894525962,raw,Xanthias lamarckii,xanthias lamarckii,Malacostraca,NA,NA,xanthias,italic(Xanthias lamarckii),Negative,0.8935646459240517
Zafra_hahajimana,afdw_mg_cm2,44,0.02440089597054224,0.8750707318087151,raw,Zafra hahajimana,zafra hahajimana,Gastropoda,NA,NA,zafra,italic(Zafra hahajimana),Positive,0.9768909486244352
Zafra_hahajimana,carb_mg_cm2,44,0.01501922442899471,0.9229141603108901,raw,Zafra hahajimana,zafra hahajimana,Gastropoda,NA,NA,zafra,italic(Zafra hahajimana),Positive,0.9788438109037493
Zafra_hahajimana,growth_vol_b,44,-0.021712184800334773,0.8887448775543976,raw,Zafra hahajimana,zafra hahajimana,Gastropoda,NA,NA,zafra,italic(Zafra hahajimana),Negative,0.9768909486244352
Zafra_hahajimana,protein_mg_cm2,44,0.08085277828966166,0.6018565972357979,raw,Zafra hahajimana,zafra hahajimana,Gastropoda,NA,NA,zafra,italic(Zafra hahajimana),Positive,0.8897294631367394
Zafra_hahajimana,zoox_cells_cm2,44,0.2953012907014804,0.051647577568587705,raw,Zafra hahajimana,zafra hahajimana,Gastropoda,NA,NA,zafra,italic(Zafra hahajimana),Positive,0.6605704082354257
Alpheus_diadema,afdw_mg_cm2,44,-0.22440783890554963,0.14307057099964024,sqrt,Alpheus diadema,alpheus diadema,Malacostraca,NA,NA,alpheus,italic(Alpheus diadema),Negative,0.6970104741008114
Alpheus_diadema,carb_mg_cm2,44,-0.28121711992726134,0.06442948900247514,sqrt,Alpheus diadema,alpheus diadema,Malacostraca,NA,NA,alpheus,italic(Alpheus diadema),Negative,0.5564364959304671
Alpheus_diadema,growth_vol_b,44,-0.2204188350069675,0.15050407916998282,sqrt,Alpheus diadema,alpheus diadema,Malacostraca,NA,NA,alpheus,italic(Alpheus diadema),Negative,0.7056641937021072
Alpheus_diadema,protein_mg_cm2,44,-0.3594974194347978,0.016542468672375136,sqrt,Alpheus diadema,alpheus diadema,Malacostraca,NA,NA,alpheus,italic(Alpheus diadema),Negative,0.36151808252358564
Alpheus_diadema,zoox_cells_cm2,44,-0.08685757843318767,0.5750546114749482,sqrt,Alpheus diadema,alpheus diadema,Malacostraca,NA,NA,alpheus,italic(Alpheus diadema),Negative,0.9091931712193357
Alpheus_lottini,afdw_mg_cm2,44,-0.20496462284824762,0.18198708153370133,sqrt,Alpheus lottini,alpheus lottini,Malacostraca,NA,NA,alpheus,italic(Alpheus lottini),Negative,0.7056641937021072
Alpheus_lottini,carb_mg_cm2,44,-0.09091076351297506,0.5572769976497494,sqrt,Alpheus lottini,alpheus lottini,Malacostraca,NA,NA,alpheus,italic(Alpheus lottini),Negative,0.9091931712193357
Alpheus_lottini,growth_vol_b,44,-0.11732272283023241,0.44818046525836375,sqrt,Alpheus lottini,alpheus lottini,Malacostraca,NA,NA,alpheus,italic(Alpheus lottini),Negative,0.8778792618462795
Alpheus_lottini,protein_mg_cm2,44,-0.2441413937792476,0.11024279586515054,sqrt,Alpheus lottini,alpheus lottini,Malacostraca,NA,NA,alpheus,italic(Alpheus lottini),Negative,0.6774923334293976
Alpheus_lottini,zoox_cells_cm2,44,-0.005874405584465197,0.9698113363966018,sqrt,Alpheus lottini,alpheus lottini,Malacostraca,NA,NA,alpheus,italic(Alpheus lottini),Negative,0.9834426628709246
Apataxia_cerithiiformis,afdw_mg_cm2,44,-0.12170038768164497,0.43130480094482715,sqrt,Apataxia cerithiiformis,apataxia cerithiiformis,Gastropoda,NA,NA,apataxia,italic(Apataxia cerithiiformis),Negative,0.8664381221292998
Apataxia_cerithiiformis,carb_mg_cm2,44,-0.2978656166856205,0.04955718378893766,sqrt,Apataxia cerithiiformis,apataxia cerithiiformis,Gastropoda,NA,NA,apataxia,italic(Apataxia cerithiiformis),Negative,0.4707932459949078
Apataxia_cerithiiformis,growth_vol_b,44,-0.13590925602734927,0.3790444416751747,sqrt,Apataxia cerithiiformis,apataxia cerithiiformis,Gastropoda,NA,NA,apataxia,italic(Apataxia cerithiiformis),Negative,0.8613491303578161
Apataxia_cerithiiformis,protein_mg_cm2,44,-0.20615897607492523,0.17939824086101633,sqrt,Apataxia cerithiiformis,apataxia cerithiiformis,Gastropoda,NA,NA,apataxia,italic(Apataxia cerithiiformis),Negative,0.7056641937021072
Apataxia_cerithiiformis,zoox_cells_cm2,44,-0.03911846436213461,0.8009568871502509,sqrt,Apataxia cerithiiformis,apataxia cerithiiformis,Gastropoda,NA,NA,apataxia,italic(Apataxia cerithiiformis),Negative,0.9262631721598403
Athanas_djiboutensis,afdw_mg_cm2,44,0.2019653005356048,0.1886058022694196,sqrt,Athanas djiboutensis,athanas djiboutensis,Malacostraca,NA,NA,athanas,italic(Athanas djiboutensis),Positive,0.7167020486237944
Athanas_djiboutensis,carb_mg_cm2,44,-0.19435648143298712,0.20615950487075757,sqrt,Athanas djiboutensis,athanas djiboutensis,Malacostraca,NA,NA,athanas,italic(Athanas djiboutensis),Negative,0.7212542870076909
Athanas_djiboutensis,growth_vol_b,44,-0.004228619436045685,0.9782666488558145,sqrt,Athanas djiboutensis,athanas djiboutensis,Malacostraca,NA,NA,athanas,italic(Athanas djiboutensis),Negative,0.9834426628709246
Athanas_djiboutensis,protein_mg_cm2,44,-0.041683817086961755,0.7881944583761162,sqrt,Athanas djiboutensis,athanas djiboutensis,Malacostraca,NA,NA,athanas,italic(Athanas djiboutensis),Negative,0.9262631721598403
Athanas_djiboutensis,zoox_cells_cm2,44,0.05473405775016244,0.7241803961403408,sqrt,Athanas djiboutensis,athanas djiboutensis,Malacostraca,NA,NA,athanas,italic(Athanas djiboutensis),Positive,0.9262631721598403
Calcinus_latens,afdw_mg_cm2,44,0.1300332045674507,0.40018445329855556,sqrt,Calcinus latens,calcinus latens,Malacostraca,NA,NA,calcinus,italic(Calcinus latens),Positive,0.8613491303578161
Calcinus_latens,carb_mg_cm2,44,0.18995740645842865,0.21681457847711277,sqrt,Calcinus latens,calcinus latens,Malacostraca,NA,NA,calcinus,italic(Calcinus latens),Positive,0.7212542870076909
Calcinus_latens,growth_vol_b,44,-0.14387442103701295,0.3514705804621485,sqrt,Calcinus latens,calcinus latens,Malacostraca,NA,NA,calcinus,italic(Calcinus latens),Negative,0.850067222643891
Calcinus_latens,protein_mg_cm2,44,0.1426920642954158,0.35548432919483863,sqrt,Calcinus latens,calcinus latens,Malacostraca,NA,NA,calcinus,italic(Calcinus latens),Positive,0.850067222643891
Calcinus_latens,zoox_cells_cm2,44,0.23741027750752164,0.12072326038689717,sqrt,Calcinus latens,calcinus latens,Malacostraca,NA,NA,calcinus,italic(Calcinus latens),Positive,0.691457682202471
Caracanthus_maculatus,afdw_mg_cm2,44,0.38698614541212123,0.009457528423831412,sqrt,Caracanthus maculatus,caracanthus maculatus,Actinopterygii,NA,NA,caracanthus,italic(Caracanthus maculatus),Positive,0.36151808252358564
Caracanthus_maculatus,carb_mg_cm2,44,0.39183091661970115,0.008528598431375744,sqrt,Caracanthus maculatus,caracanthus maculatus,Actinopterygii,NA,NA,caracanthus,italic(Caracanthus maculatus),Positive,0.36151808252358564
Caracanthus_maculatus,growth_vol_b,44,0.29205194933861395,0.05439789655165145,sqrt,Caracanthus maculatus,caracanthus maculatus,Actinopterygii,NA,NA,caracanthus,italic(Caracanthus maculatus),Positive,0.49217144499113213
Caracanthus_maculatus,protein_mg_cm2,44,0.4764072973504942,0.001078992294185537,sqrt,Caracanthus maculatus,caracanthus maculatus,Actinopterygii,NA,NA,caracanthus,italic(Caracanthus maculatus),Positive,0.20500853589525203
Caracanthus_maculatus,zoox_cells_cm2,44,0.24160726243025707,0.11410397194600382,sqrt,Caracanthus maculatus,caracanthus maculatus,Actinopterygii,NA,NA,caracanthus,italic(Caracanthus maculatus),Positive,0.6774923334293976
Carinomitra_typha,afdw_mg_cm2,44,-0.0885811908864467,0.5674631697530461,sqrt,Carinomitra typha,carinomitra typha,Gastropoda,NA,NA,carinomitra,italic(Carinomitra typha),Negative,0.9091931712193357
Carinomitra_typha,carb_mg_cm2,44,-0.1211990935228585,0.4332190610646499,sqrt,Carinomitra typha,carinomitra typha,Gastropoda,NA,NA,carinomitra,italic(Carinomitra typha),Negative,0.8664381221292998
Carinomitra_typha,growth_vol_b,44,-0.0018100984662646898,0.9906959383652978,sqrt,Carinomitra typha,carinomitra typha,Gastropoda,NA,NA,carinomitra,italic(Carinomitra typha),Negative,0.9906959383652978
Carinomitra_typha,protein_mg_cm2,44,-0.04111642474200992,0.7910126011473462,sqrt,Carinomitra typha,carinomitra typha,Gastropoda,NA,NA,carinomitra,italic(Carinomitra typha),Negative,0.9262631721598403
Carinomitra_typha,zoox_cells_cm2,44,0.059055899062089696,0.703360688533209,sqrt,Carinomitra typha,carinomitra typha,Gastropoda,NA,NA,carinomitra,italic(Carinomitra typha),Positive,0.9262631721598403
Cellana_taitensis,afdw_mg_cm2,44,0.0464636345227638,0.7645631841849188,sqrt,Cellana taitensis,cellana taitensis,Gastropoda,NA,NA,cellana,italic(Cellana taitensis),Positive,0.9262631721598403
Cellana_taitensis,carb_mg_cm2,44,-0.05689705494176339,0.7137348591100988,sqrt,Cellana taitensis,cellana taitensis,Gastropoda,NA,NA,cellana,italic(Cellana taitensis),Negative,0.9262631721598403
Cellana_taitensis,growth_vol_b,44,0.013692802238126215,0.9297041650248687,sqrt,Cellana taitensis,cellana taitensis,Gastropoda,NA,NA,cellana,italic(Cellana taitensis),Positive,0.9834426628709246
Cellana_taitensis,protein_mg_cm2,44,-0.1546135454009911,0.3162916508478967,sqrt,Cellana taitensis,cellana taitensis,Gastropoda,NA,NA,cellana,italic(Cellana taitensis),Negative,0.8346585230708384
Cellana_taitensis,zoox_cells_cm2,44,0.03554789207582243,0.818805086166001,sqrt,Cellana taitensis,cellana taitensis,Gastropoda,NA,NA,cellana,italic(Cellana taitensis),Positive,0.9262631721598403
Cerithium_zebrum,afdw_mg_cm2,44,0.13279130876574505,0.39017799959588484,sqrt,Cerithium zebrum,cerithium zebrum,Gastropoda,NA,NA,cerithium,italic(Cerithium zebrum),Positive,0.8613491303578161
Cerithium_zebrum,carb_mg_cm2,44,-0.16257816253618917,0.2916949873319202,sqrt,Cerithium zebrum,cerithium zebrum,Gastropoda,NA,NA,cerithium,italic(Cerithium zebrum),Negative,0.7917435370437834
Cerithium_zebrum,growth_vol_b,44,-0.11989034959091432,0.4382389380269056,sqrt,Cerithium zebrum,cerithium zebrum,Gastropoda,NA,NA,cerithium,italic(Cerithium zebrum),Negative,0.8673478981782508
Cerithium_zebrum,protein_mg_cm2,44,-0.050335303965316186,0.7455743811191371,sqrt,Cerithium zebrum,cerithium zebrum,Gastropoda,NA,NA,cerithium,italic(Cerithium zebrum),Negative,0.9262631721598403
Cerithium_zebrum,zoox_cells_cm2,44,0.02121268900171506,0.891288833403106,sqrt,Cerithium zebrum,cerithium zebrum,Gastropoda,NA,NA,cerithium,italic(Cerithium zebrum),Positive,0.9754973211444328
Chlorodiella_barbata,afdw_mg_cm2,44,0.01982624844007062,0.8983556171043665,sqrt,Chlorodiella barbata,chlorodiella barbata,Malacostraca,NA,NA,chlorodiella,italic(Chlorodiella barbata),Positive,0.9754973211444328
Chlorodiella_barbata,carb_mg_cm2,44,-0.0051870497180793295,0.9733423181252558,sqrt,Chlorodiella barbata,chlorodiella barbata,Malacostraca,NA,NA,chlorodiella,italic(Chlorodiella barbata),Negative,0.9834426628709246
Chlorodiella_barbata,growth_vol_b,44,0.05284358930636432,0.7333506260139111,sqrt,Chlorodiella barbata,chlorodiella barbata,Malacostraca,NA,NA,chlorodiella,italic(Chlorodiella barbata),Positive,0.9262631721598403
Chlorodiella_barbata,protein_mg_cm2,44,-0.06643258335344958,0.6683222281134449,sqrt,Chlorodiella barbata,chlorodiella barbata,Malacostraca,NA,NA,chlorodiella,italic(Chlorodiella barbata),Negative,0.9262631721598403
Chlorodiella_barbata,zoox_cells_cm2,44,0.05155518330824734,0.7396215583875821,sqrt,Chlorodiella barbata,chlorodiella barbata,Malacostraca,NA,NA,chlorodiella,italic(Chlorodiella barbata),Positive,0.9262631721598403
Coralliogalathea_humilis,afdw_mg_cm2,44,-0.1091429573070608,0.48065987198585625,sqrt,Coralliogalathea humilis,coralliogalathea humilis,Malacostraca,NA,NA,coralliogalathea,italic(Coralliogalathea humilis),Negative,0.8953468203658107
Coralliogalathea_humilis,carb_mg_cm2,44,-0.18741860568015228,0.22313470797456147,sqrt,Coralliogalathea humilis,coralliogalathea humilis,Malacostraca,NA,NA,coralliogalathea,italic(Coralliogalathea humilis),Negative,0.7212542870076909
Coralliogalathea_humilis,growth_vol_b,44,0.05799906309348668,0.7084327259539815,sqrt,Coralliogalathea humilis,coralliogalathea humilis,Malacostraca,NA,NA,coralliogalathea,italic(Coralliogalathea humilis),Positive,0.9262631721598403
Coralliogalathea_humilis,protein_mg_cm2,44,-0.18264613353223597,0.23535666207619388,sqrt,Coralliogalathea humilis,coralliogalathea humilis,Malacostraca,NA,NA,coralliogalathea,italic(Coralliogalathea humilis),Negative,0.7212542870076909
Coralliogalathea_humilis,zoox_cells_cm2,44,0.018008222306999774,0.9076339237377873,sqrt,Coralliogalathea humilis,coralliogalathea humilis,Malacostraca,NA,NA,coralliogalathea,italic(Coralliogalathea humilis),Positive,0.9754973211444328
Dascyllus_aruanus,afdw_mg_cm2,44,0.1061456810680336,0.4928629484175884,sqrt,Dascyllus aruanus,dascyllus aruanus,Actinopterygii,NA,NA,dascyllus,italic(Dascyllus aruanus),Positive,0.9004226942244403
Dascyllus_aruanus,carb_mg_cm2,44,0.20716682524172378,0.17723427489315288,sqrt,Dascyllus aruanus,dascyllus aruanus,Actinopterygii,NA,NA,dascyllus,italic(Dascyllus aruanus),Positive,0.7056641937021072
Dascyllus_aruanus,growth_vol_b,44,0.3761565030538322,0.011853028936922068,sqrt,Dascyllus aruanus,dascyllus aruanus,Actinopterygii,NA,NA,dascyllus,italic(Dascyllus aruanus),Positive,0.36151808252358564
Dascyllus_aruanus,protein_mg_cm2,44,0.18736531903263318,0.22326870730642107,sqrt,Dascyllus aruanus,dascyllus aruanus,Actinopterygii,NA,NA,dascyllus,italic(Dascyllus aruanus),Positive,0.7212542870076909
Dascyllus_aruanus,zoox_cells_cm2,44,0.04517242844076429,0.770927048771865,sqrt,Dascyllus aruanus,dascyllus aruanus,Actinopterygii,NA,NA,dascyllus,italic(Dascyllus aruanus),Positive,0.9262631721598403
Dascyllus_flavicaudus,afdw_mg_cm2,44,0.20892459294630655,0.17350510050646573,sqrt,Dascyllus flavicaudus,dascyllus flavicaudus,Actinopterygii,NA,NA,dascyllus,italic(Dascyllus flavicaudus),Positive,0.7056641937021072
Dascyllus_flavicaudus,carb_mg_cm2,44,0.1253137599574465,0.4176472397036147,sqrt,Dascyllus flavicaudus,dascyllus flavicaudus,Actinopterygii,NA,NA,dascyllus,italic(Dascyllus flavicaudus),Positive,0.8613491303578161
Dascyllus_flavicaudus,growth_vol_b,44,0.2247954700379284,0.14236296278117497,sqrt,Dascyllus flavicaudus,dascyllus flavicaudus,Actinopterygii,NA,NA,dascyllus,italic(Dascyllus flavicaudus),Positive,0.6970104741008114
Dascyllus_flavicaudus,protein_mg_cm2,44,0.26973461741152316,0.07661201444354943,sqrt,Dascyllus flavicaudus,dascyllus flavicaudus,Actinopterygii,NA,NA,dascyllus,italic(Dascyllus flavicaudus),Positive,0.606511781011433
