estimate,std_error,df,statistic,p_value,conf_low,conf_high,n,species,included,direction,p_adj_BH,significant_BH,scenario_id,scenario_type,n_species_condition_scope
-0.2791385223850756,0.30303097394479317,38.1644474742103,-0.9211550844169799,0.3627560053206136,-0.8925058636366523,0.3342288188665012,44,Alpheus lottini,TRUE,negative,0.7658182334546287,FALSE,top_038_by_abundance,ranked_top_N,38
-0.2561924703144071,0.6278593699191333,37.68239183267187,-0.40804116747895963,0.6855527409102922,-1.5275792184806887,1.0151942778518743,44,Synalpheus charon,TRUE,negative,0.8978159483729417,FALSE,top_038_by_abundance,ranked_top_N,38
-0.0991706654541271,0.2664394960628448,38.80313783003205,-0.37220707485025356,0.7117638189141395,-0.638182846923561,0.43984151601530674,44,Diala albugo,TRUE,negative,0.8978159483729417,FALSE,top_038_by_abundance,ranked_top_N,38
-0.11977071494734735,0.28691507932594595,41.96451891577674,-0.4174430818649426,0.6784824355376247,-0.6988032910342705,0.4592618611395758,44,Cerithium zebrum,TRUE,negative,0.8978159483729417,FALSE,top_038_by_abundance,ranked_top_N,38
-0.027153645601402984,0.4303104576576113,38.31884299701111,-0.06310245339890984,0.9500129452933352,-0.8980336530736684,0.8437263618708625,44,Chlorodiella barbata,TRUE,negative,0.9622448410655704,FALSE,top_038_by_abundance,ranked_top_N,38
-0.4549277655485518,0.3423042949084123,41.4266662381238,-1.3290156516156868,0.19111650352054202,-1.1460091529236431,0.23615362182653948,44,Hargeria rapax,TRUE,negative,0.605202261148383,FALSE,top_038_by_abundance,ranked_top_N,38
-0.06958478308143834,0.29696884826780806,40.425207146358304,-0.2343167759423925,0.8159217829583374,-0.66958462109313,0.5304150549302533,44,Diala semistriata,TRUE,negative,0.8978159483729417,FALSE,top_038_by_abundance,ranked_top_N,38
-0.9168362992040319,0.35404347502799755,38.54195911991352,-2.589615015872073,0.013487619502702334,-1.6332290255316253,-0.20044357287643844,44,Luniella pugil,TRUE,negative,0.25626477055134433,FALSE,top_038_by_abundance,ranked_top_N,38
-0.34132576711190454,0.42706803026352697,38.002577876170015,-0.7992304338521564,0.4291240681370463,-1.2058778692514163,0.5232263350276073,44,Mitrella moleculina,TRUE,negative,0.8153357294603879,FALSE,top_038_by_abundance,ranked_top_N,38
0.26346233083704845,0.43543792043528445,40.957195169527004,0.6050514171427215,0.5484827447073422,-0.6159503014207828,1.1428749630948796,44,Strigatella assimilis,TRUE,positive,0.8684310124532917,FALSE,top_038_by_abundance,ranked_top_N,38
-0.6668296744326074,0.4060969026962222,41.164663318991764,-1.6420457038832048,0.10819943864702797,-1.4868593894075535,0.1532000405423386,44,Menaethius monoceros,TRUE,negative,0.5293398330584109,FALSE,top_038_by_abundance,ranked_top_N,38
0.09704277147612866,0.39901596860630484,39.01810931972945,0.24320523265041902,0.8091205072767421,-0.7100312287036741,0.9041167716559315,44,Harpiliopsis beaupresii,TRUE,positive,0.8978159483729417,FALSE,top_038_by_abundance,ranked_top_N,38
1.422151275487304,0.3942333082335593,40.08555259594345,3.60738488043929,8.479723820138816e-4,0.6254290065282301,2.218873544446378,44,Caracanthus maculatus,TRUE,positive,0.0322229505165275,TRUE,top_038_by_abundance,ranked_top_N,38
0.13307793325593925,0.4078156416730846,35.23044877628899,0.32631885503454505,0.7461137511684801,-0.6946382888471945,0.9607941553590731,44,Morula zebrina,TRUE,positive,0.8978159483729417,FALSE,top_038_by_abundance,ranked_top_N,38
-0.0859042157706125,0.389972759517212,34.86895308237687,-0.22028260609013384,0.8269357419224463,-0.8776973813264113,0.7058889497851863,44,Carinomitra typha,TRUE,negative,0.8978159483729417,FALSE,top_038_by_abundance,ranked_top_N,38
-0.1850897414489964,0.38241687134891983,33.64147243307473,-0.48399993649892925,0.6315218387487955,-0.9625595208995779,0.5923800380015851,44,Pascula muricata,TRUE,negative,0.8978159483729417,FALSE,top_038_by_abundance,ranked_top_N,38
-0.7396838216307196,0.4582202396420536,32.35154220284575,-1.6142539277805275,0.11618522541750365,-1.672650301174352,0.19328265791291288,44,Coralliogalathea humilis,TRUE,negative,0.5293398330584109,FALSE,top_038_by_abundance,ranked_top_N,38
-0.14616985621106174,0.4723947348956756,40.930834007234225,-0.30942312734146393,0.7585694370901134,-1.100239339101377,0.8078996266792534,44,Stomatolina rubra,TRUE,negative,0.8978159483729417,FALSE,top_038_by_abundance,ranked_top_N,38
0.5581926365575618,0.4526889358161398,37.06546265053646,1.2330600383488775,0.22531665308144314,-0.35898759495300603,1.4753728680681295,44,Zafra hahajimana,TRUE,positive,0.6551431890153003,FALSE,top_038_by_abundance,ranked_top_N,38
-0.36809062702522255,0.5192135902262112,38.557694147288885,-0.7089387372638931,0.48262724843948035,-1.4186845599497286,0.6825033058992837,44,Xanthias lamarckii,TRUE,negative,0.8336288836681933,FALSE,top_038_by_abundance,ranked_top_N,38
-0.19367145019804086,0.48996319104854863,34.89305652639569,-0.39527755091882133,0.6950443380251053,-1.1884585983313187,0.8011156979352371,44,Cellana taitensis,TRUE,negative,0.8978159483729417,FALSE,top_038_by_abundance,ranked_top_N,38
0.6317843538918502,0.53201585638486,40.14893704928527,1.1875291803987467,0.24199734358949127,-0.4433355638087091,1.7069042715924094,44,Halichoeres trimaculatus,TRUE,positive,0.6551431890153003,FALSE,top_038_by_abundance,ranked_top_N,38
-0.9949772626830148,0.4738390109168176,39.05831801697994,-2.099821331210914,0.042254248847044616,-1.9533613757470274,-0.03659314961900206,44,Alpheus diadema,TRUE,negative,0.40141536404692385,FALSE,top_038_by_abundance,ranked_top_N,38
-0.3921133748973203,0.6097932821912112,37.35685994181406,-0.6430267212657917,0.5241343904936073,-1.6272736443839626,0.8430468945893221,44,Macteola interrupta,TRUE,negative,0.8659611669024817,FALSE,top_038_by_abundance,ranked_top_N,38
-0.20663112818110563,0.48491350317157605,38.141217544470365,-0.42611955911649196,0.6724159874919527,-1.1881678500054407,0.7749055936432295,44,Trapezia tigrina,TRUE,negative,0.8978159483729417,FALSE,top_038_by_abundance,ranked_top_N,38
-0.4432651832370301,0.5288957719980947,40.03823061262139,-0.8380955316818585,0.4069525966663464,-1.5121716184633094,0.625641251989249,44,Lucilina pacifica,TRUE,negative,0.8139051933326928,FALSE,top_038_by_abundance,ranked_top_N,38
0.19839665308916996,0.09255397864195078,40.66641010089006,2.1435777910388523,0.038097744409149585,0.011433525162483277,0.38535978101585666,44,Fennera chacei,TRUE,positive,0.5281781105880577,FALSE,top_050_by_abundance,ranked_top_N,50
-0.13599336700845124,0.14258405407677882,41.5505340942428,-0.9537768293165615,0.34571268188419424,-0.42383188239196246,0.15184514837505994,44,Galeropsis monodonta,TRUE,negative,0.8637047745728895,FALSE,top_050_by_abundance,ranked_top_N,50
0.21237481813690923,0.12935238357757692,41.88951000417041,1.6418315013850595,0.10811255937304108,-0.04868926089501996,0.4734388971688384,44,Periclimenes watamuae,TRUE,positive,0.5698634566418299,FALSE,top_050_by_abundance,ranked_top_N,50
-0.023161394281729055,0.4863798521604694,41.999647422200454,-0.047619970644029695,0.9622448410655704,-1.0047159186652004,0.9583931301017422,44,Trapezia serenei,TRUE,negative,0.9818824908832351,FALSE,top_050_by_abundance,ranked_top_N,50
0.4545990052723649,0.30761061854179556,39.7894029252458,1.477839118257219,0.14732350735077587,-0.16720776381136,1.0764057743560898,44,Harpiliopsis spinigera,TRUE,positive,0.6138479472948996,FALSE,top_050_by_abundance,ranked_top_N,50
0.453427200510809,0.2513726623400437,41.82174883157117,1.803804742686922,0.07846820668005616,-0.05392743444986048,0.9607818354714784,44,Calcinus latens,TRUE,positive,0.5698634566418299,FALSE,top_050_by_abundance,ranked_top_N,50
0.194296000323678,0.21098900270917478,41.49975994829741,0.920882121005585,0.3624344603920221,-0.2316491558059059,0.6202411564532619,44,Dascyllus aruanus,TRUE,positive,0.8637047745728895,FALSE,top_050_by_abundance,ranked_top_N,50
-0.1937316865202185,0.2662682560123742,41.98717815033504,-0.7275808593241219,0.47090814282826243,-0.7310876435567291,0.343624270516292,44,Paragobiodon modestus,TRUE,negative,0.9188174910249404,FALSE,top_050_by_abundance,ranked_top_N,50
-0.29413757524928447,0.2071465947043923,38.084196489028976,-1.4199488804970812,0.16375729591968452,-0.7134534894894577,0.12517833899088882,44,Apataxia cerithiiformis,TRUE,negative,0.6298357535372482,FALSE,top_050_by_abundance,ranked_top_N,50
-0.34294115573416173,0.2993657032465341,41.06940274549976,-1.145559267528192,0.2586091535586712,-0.9474914326098216,0.26160912114149815,44,Galathea mauritiana,TRUE,negative,0.7606151575255036,FALSE,top_050_by_abundance,ranked_top_N,50
0.020417448262116406,0.23839160222316122,40.60693054687721,0.08564667577091659,0.9321681990045665,-0.4611657289202124,0.5020006254444452,44,Athanas djiboutensis,TRUE,positive,0.9818824908832351,FALSE,top_050_by_abundance,ranked_top_N,50
0.3205959637563025,0.2035238735339375,30.957683369207718,1.5752253442780673,0.12536996046120258,-0.09451671119009308,0.7357086387026981,44,Dascyllus flavicaudus,TRUE,positive,0.5698634566418299,FALSE,top_050_by_abundance,ranked_top_N,50
-0.2791385223850756,0.30303097394479317,38.1644474742103,-0.9211550844169799,0.3627560053206136,-0.8925058636366523,0.3342288188665012,44,Alpheus lottini,TRUE,negative,0.8637047745728895,FALSE,top_050_by_abundance,ranked_top_N,50
-0.2561924703144071,0.6278593699191333,37.68239183267187,-0.40804116747895963,0.6855527409102922,-1.5275792184806887,1.0151942778518743,44,Synalpheus charon,TRUE,negative,0.9188174910249404,FALSE,top_050_by_abundance,ranked_top_N,50
-0.0991706654541271,0.2664394960628448,38.80313783003205,-0.37220707485025356,0.7117638189141395,-0.638182846923561,0.43984151601530674,44,Diala albugo,TRUE,negative,0.9188174910249404,FALSE,top_050_by_abundance,ranked_top_N,50
-0.11977071494734735,0.28691507932594595,41.96451891577674,-0.4174430818649426,0.6784824355376247,-0.6988032910342705,0.4592618611395758,44,Cerithium zebrum,TRUE,negative,0.9188174910249404,FALSE,top_050_by_abundance,ranked_top_N,50
-0.027153645601402984,0.4303104576576113,38.31884299701111,-0.06310245339890984,0.9500129452933352,-0.8980336530736684,0.8437263618708625,44,Chlorodiella barbata,TRUE,negative,0.9818824908832351,FALSE,top_050_by_abundance,ranked_top_N,50
-0.4549277655485518,0.3423042949084123,41.4266662381238,-1.3290156516156868,0.19111650352054202,-1.1460091529236431,0.23615362182653948,44,Hargeria rapax,TRUE,negative,0.682558941144793,FALSE,top_050_by_abundance,ranked_top_N,50
-0.06958478308143834,0.29696884826780806,40.425207146358304,-0.2343167759423925,0.8159217829583374,-0.66958462109313,0.5304150549302533,44,Diala semistriata,TRUE,negative,0.9188174910249404,FALSE,top_050_by_abundance,ranked_top_N,50
-0.9168362992040319,0.35404347502799755,38.54195911991352,-2.589615015872073,0.013487619502702334,-1.6332290255316253,-0.20044357287643844,44,Luniella pugil,TRUE,negative,0.3371904875675584,FALSE,top_050_by_abundance,ranked_top_N,50
-0.34132576711190454,0.42706803026352697,38.002577876170015,-0.7992304338521564,0.4291240681370463,-1.2058778692514163,0.5232263350276073,44,Mitrella moleculina,TRUE,negative,0.8940084752855132,FALSE,top_050_by_abundance,ranked_top_N,50
0.26346233083704845,0.43543792043528445,40.957195169527004,0.6050514171427215,0.5484827447073422,-0.6159503014207828,1.1428749630948796,44,Strigatella assimilis,TRUE,positive,0.9188174910249404,FALSE,top_050_by_abundance,ranked_top_N,50
-0.6668296744326074,0.4060969026962222,41.164663318991764,-1.6420457038832048,0.10819943864702797,-1.4868593894075535,0.1532000405423386,44,Menaethius monoceros,TRUE,negative,0.5698634566418299,FALSE,top_050_by_abundance,ranked_top_N,50
0.09704277147612866,0.39901596860630484,39.01810931972945,0.24320523265041902,0.8091205072767421,-0.7100312287036741,0.9041167716559315,44,Harpiliopsis beaupresii,TRUE,positive,0.9188174910249404,FALSE,top_050_by_abundance,ranked_top_N,50
1.422151275487304,0.3942333082335593,40.08555259594345,3.60738488043929,8.479723820138816e-4,0.6254290065282301,2.218873544446378,44,Caracanthus maculatus,TRUE,positive,0.04239861910069408,TRUE,top_050_by_abundance,ranked_top_N,50
0.13307793325593925,0.4078156416730846,35.23044877628899,0.32631885503454505,0.7461137511684801,-0.6946382888471945,0.9607941553590731,44,Morula zebrina,TRUE,positive,0.9188174910249404,FALSE,top_050_by_abundance,ranked_top_N,50
-0.0859042157706125,0.389972759517212,34.86895308237687,-0.22028260609013384,0.8269357419224463,-0.8776973813264113,0.7058889497851863,44,Carinomitra typha,TRUE,negative,0.9188174910249404,FALSE,top_050_by_abundance,ranked_top_N,50
-0.1850897414489964,0.38241687134891983,33.64147243307473,-0.48399993649892925,0.6315218387487955,-0.9625595208995779,0.5923800380015851,44,Pascula muricata,TRUE,negative,0.9188174910249404,FALSE,top_050_by_abundance,ranked_top_N,50
-0.7396838216307196,0.4582202396420536,32.35154220284575,-1.6142539277805275,0.11618522541750365,-1.672650301174352,0.19328265791291288,44,Coralliogalathea humilis,TRUE,negative,0.5698634566418299,FALSE,top_050_by_abundance,ranked_top_N,50
-0.14616985621106174,0.4723947348956756,40.930834007234225,-0.30942312734146393,0.7585694370901134,-1.100239339101377,0.8078996266792534,44,Stomatolina rubra,TRUE,negative,0.9188174910249404,FALSE,top_050_by_abundance,ranked_top_N,50
0.5581926365575618,0.4526889358161398,37.06546265053646,1.2330600383488775,0.22531665308144314,-0.35898759495300603,1.4753728680681295,44,Zafra hahajimana,TRUE,positive,0.7510555102714771,FALSE,top_050_by_abundance,ranked_top_N,50
-0.36809062702522255,0.5192135902262112,38.557694147288885,-0.7089387372638931,0.48262724843948035,-1.4186845599497286,0.6825033058992837,44,Xanthias lamarckii,TRUE,negative,0.9188174910249404,FALSE,top_050_by_abundance,ranked_top_N,50
-0.19367145019804086,0.48996319104854863,34.89305652639569,-0.39527755091882133,0.6950443380251053,-1.1884585983313187,0.8011156979352371,44,Cellana taitensis,TRUE,negative,0.9188174910249404,FALSE,top_050_by_abundance,ranked_top_N,50
0.6317843538918502,0.53201585638486,40.14893704928527,1.1875291803987467,0.24199734358949127,-0.4433355638087091,1.7069042715924094,44,Halichoeres trimaculatus,TRUE,positive,0.7562416987171602,FALSE,top_050_by_abundance,ranked_top_N,50
-0.9949772626830148,0.4738390109168176,39.05831801697994,-2.099821331210914,0.042254248847044616,-1.9533613757470274,-0.03659314961900206,44,Alpheus diadema,TRUE,negative,0.5281781105880577,FALSE,top_050_by_abundance,ranked_top_N,50
-0.3921133748973203,0.6097932821912112,37.35685994181406,-0.6430267212657917,0.5241343904936073,-1.6272736443839626,0.8430468945893221,44,Macteola interrupta,TRUE,negative,0.9188174910249404,FALSE,top_050_by_abundance,ranked_top_N,50
-0.20663112818110563,0.48491350317157605,38.141217544470365,-0.42611955911649196,0.6724159874919527,-1.1881678500054407,0.7749055936432295,44,Trapezia tigrina,TRUE,negative,0.9188174910249404,FALSE,top_050_by_abundance,ranked_top_N,50
-0.4432651832370301,0.5288957719980947,40.03823061262139,-0.8380955316818585,0.4069525966663464,-1.5121716184633094,0.625641251989249,44,Lucilina pacifica,TRUE,negative,0.8940084752855132,FALSE,top_050_by_abundance,ranked_top_N,50
-0.9749926964460119,1.1858347388333519,33.517376142025846,-0.8221994722512763,0.4167743031443878,-3.386177653460865,1.4361922605688413,44,Trapezia guttata,TRUE,negative,0.8940084752855132,FALSE,top_050_by_abundance,ranked_top_N,50
0.22673622767769322,0.6274774084462169,41.45141170738689,0.36134564308720846,0.7196764166108768,-1.0400611396456476,1.493533595001034,44,Vexillum interruptum,TRUE,positive,0.9188174910249404,FALSE,top_050_by_abundance,ranked_top_N,50
-0.5719367010287947,0.5220144988946013,35.843657845311725,-1.0956337462654904,0.2805464459311208,-1.6307915388898064,0.4869181368322172,44,Euplica varians,TRUE,negative,0.7792956831420023,FALSE,top_050_by_abundance,ranked_top_N,50
0.17488500105538293,0.9654189256114384,41.654813361784214,0.1811493398522525,0.8571289238295801,-1.7738877041249532,2.123657706235719,44,Echinometra mathaei,TRUE,positive,0.9316618737278044,FALSE,top_050_by_abundance,ranked_top_N,50
-0.2670873156038162,0.5742424550236181,31.718394614613402,-0.46511245079019997,0.6450284477621571,-1.4371883394989804,0.9030137082913479,44,Paragobiodon lacunicolus,TRUE,negative,0.9188174910249404,FALSE,top_050_by_abundance,ranked_top_N,50
-0.29699595818018387,0.6281532827303876,27.65253309007369,-0.47280809691741876,0.640060807127249,-1.5844384237819726,0.990446507421605,44,Stomatella auricula,TRUE,negative,0.9188174910249404,FALSE,top_050_by_abundance,ranked_top_N,50
0.2266033111727639,0.7879279666352861,41.08476767532412,0.28759394356876966,0.7751032999870029,-1.3645497989298443,1.817756421275372,44,Cystiscus garretti,TRUE,positive,0.9188174910249404,FALSE,top_050_by_abundance,ranked_top_N,50
0.49995563870020265,1.499110993004968,26.445673273511666,0.3335014158611709,0.741385714701799,-2.578985679616057,3.578896957016462,44,Thinora maldivensis,TRUE,positive,0.9188174910249404,FALSE,top_050_by_abundance,ranked_top_N,50
1.6783993104628356,0.9282488435668987,35.68029653133157,1.8081350944789771,0.0790207492284102,-0.20476248382288365,3.561561104748555,44,Arete indicus,TRUE,positive,0.5698634566418299,FALSE,top_050_by_abundance,ranked_top_N,50
0.004855869205454116,0.74898617846934,36.65309033268315,0.0064832560934272206,0.9948623054040251,-1.5132192663756818,1.52293100478659,44,Alpheus dolerus,TRUE,positive,0.9948623054040251,FALSE,top_050_by_abundance,ranked_top_N,50
0.5480122114611824,0.8119095631857678,38.92499712992664,0.6749670607535327,0.5036864747473828,-1.0943310691512917,2.1903554920736568,44,Breviturma dentata,TRUE,positive,0.9188174910249404,FALSE,top_050_by_abundance,ranked_top_N,50
-1.1379176873833174,0.6683220842521423,41.999658871959596,-1.7026486393258369,0.09602504149653099,-2.486646581746328,0.21081120697969324,44,Trapezia bidentata,TRUE,negative,0.5698634566418299,FALSE,top_050_by_abundance,ranked_top_N,50
0.19839665308916996,0.09255397864195078,40.66641010089006,2.1435777910388523,0.038097744409149585,0.011433525162483277,0.38535978101585666,44,Fennera chacei,TRUE,positive,0.5000086113566946,FALSE,top_075_by_abundance,ranked_top_N,71
-0.13599336700845124,0.14258405407677882,41.5505340942428,-0.9537768293165615,0.34571268188419424,-0.42383188239196246,0.15184514837505994,44,Galeropsis monodonta,TRUE,negative,0.8881267716470194,FALSE,top_075_by_abundance,ranked_top_N,71
0.21237481813690923,0.12935238357757692,41.88951000417041,1.6418315013850595,0.10811255937304108,-0.04868926089501996,0.4734388971688384,44,Periclimenes watamuae,TRUE,positive,0.6345500772802123,FALSE,top_075_by_abundance,ranked_top_N,71
-0.023161394281729055,0.4863798521604694,41.999647422200454,-0.047619970644029695,0.9622448410655704,-1.0047159186652004,0.9583931301017422,44,Trapezia serenei,TRUE,negative,0.9901359958790651,FALSE,top_075_by_abundance,ranked_top_N,71
0.4545990052723649,0.30761061854179556,39.7894029252458,1.477839118257219,0.14732350735077587,-0.16720776381136,1.0764057743560898,44,Harpiliopsis spinigera,TRUE,positive,0.6973312681270059,FALSE,top_075_by_abundance,ranked_top_N,71
0.453427200510809,0.2513726623400437,41.82174883157117,1.803804742686922,0.07846820668005616,-0.05392743444986048,0.9607818354714784,44,Calcinus latens,TRUE,positive,0.6233859105796804,FALSE,top_075_by_abundance,ranked_top_N,71
0.194296000323678,0.21098900270917478,41.49975994829741,0.920882121005585,0.3624344603920221,-0.2316491558059059,0.6202411564532619,44,Dascyllus aruanus,TRUE,positive,0.8881267716470194,FALSE,top_075_by_abundance,ranked_top_N,71
-0.1937316865202185,0.2662682560123742,41.98717815033504,-0.7275808593241219,0.47090814282826243,-0.7310876435567291,0.343624270516292,44,Paragobiodon modestus,TRUE,negative,0.9172551521198502,FALSE,top_075_by_abundance,ranked_top_N,71
-0.29413757524928447,0.2071465947043923,38.084196489028976,-1.4199488804970812,0.16375729591968452,-0.7134534894894577,0.12517833899088882,44,Apataxia cerithiiformis,TRUE,negative,0.7266730006436001,FALSE,top_075_by_abundance,ranked_top_N,71
-0.34294115573416173,0.2993657032465341,41.06940274549976,-1.145559267528192,0.2586091535586712,-0.9474914326098216,0.26160912114149815,44,Galathea mauritiana,TRUE,negative,0.8427559915882242,FALSE,top_075_by_abundance,ranked_top_N,71
0.020417448262116406,0.23839160222316122,40.60693054687721,0.08564667577091659,0.9321681990045665,-0.4611657289202124,0.5020006254444452,44,Athanas djiboutensis,TRUE,positive,0.9878200317809585,FALSE,top_075_by_abundance,ranked_top_N,71
0.3205959637563025,0.2035238735339375,30.957683369207718,1.5752253442780673,0.12536996046120258,-0.09451671119009308,0.7357086387026981,44,Dascyllus flavicaudus,TRUE,positive,0.635804799481813,FALSE,top_075_by_abundance,ranked_top_N,71
-0.2791385223850756,0.30303097394479317,38.1644474742103,-0.9211550844169799,0.3627560053206136,-0.8925058636366523,0.3342288188665012,44,Alpheus lottini,TRUE,negative,0.8881267716470194,FALSE,top_075_by_abundance,ranked_top_N,71
-0.2561924703144071,0.6278593699191333,37.68239183267187,-0.40804116747895963,0.6855527409102922,-1.5275792184806887,1.0151942778518743,44,Synalpheus charon,TRUE,negative,0.9172551521198502,FALSE,top_075_by_abundance,ranked_top_N,71
-0.0991706654541271,0.2664394960628448,38.80313783003205,-0.37220707485025356,0.7117638189141395,-0.638182846923561,0.43984151601530674,44,Diala albugo,TRUE,negative,0.9172551521198502,FALSE,top_075_by_abundance,ranked_top_N,71
-0.11977071494734735,0.28691507932594595,41.96451891577674,-0.4174430818649426,0.6784824355376247,-0.6988032910342705,0.4592618611395758,44,Cerithium zebrum,TRUE,negative,0.9172551521198502,FALSE,top_075_by_abundance,ranked_top_N,71
-0.027153645601402984,0.4303104576576113,38.31884299701111,-0.06310245339890984,0.9500129452933352,-0.8980336530736684,0.8437263618708625,44,Chlorodiella barbata,TRUE,negative,0.9901359958790651,FALSE,top_075_by_abundance,ranked_top_N,71
-0.4549277655485518,0.3423042949084123,41.4266662381238,-1.3290156516156868,0.19111650352054202,-1.1460091529236431,0.23615362182653948,44,Hargeria rapax,TRUE,negative,0.7538484305532491,FALSE,top_075_by_abundance,ranked_top_N,71
-0.06958478308143834,0.29696884826780806,40.425207146358304,-0.2343167759423925,0.8159217829583374,-0.66958462109313,0.5304150549302533,44,Diala semistriata,TRUE,negative,0.917381838695214,FALSE,top_075_by_abundance,ranked_top_N,71
-0.9168362992040319,0.35404347502799755,38.54195911991352,-2.589615015872073,0.013487619502702334,-1.6332290255316253,-0.20044357287643844,44,Luniella pugil,TRUE,negative,0.23940524617296643,FALSE,top_075_by_abundance,ranked_top_N,71
-0.34132576711190454,0.42706803026352697,38.002577876170015,-0.7992304338521564,0.4291240681370463,-1.2058778692514163,0.5232263350276073,44,Mitrella moleculina,TRUE,negative,0.9172551521198502,FALSE,top_075_by_abundance,ranked_top_N,71
0.26346233083704845,0.43543792043528445,40.957195169527004,0.6050514171427215,0.5484827447073422,-0.6159503014207828,1.1428749630948796,44,Strigatella assimilis,TRUE,positive,0.9172551521198502,FALSE,top_075_by_abundance,ranked_top_N,71
-0.6668296744326074,0.4060969026962222,41.164663318991764,-1.6420457038832048,0.10819943864702797,-1.4868593894075535,0.1532000405423386,44,Menaethius monoceros,TRUE,negative,0.6345500772802123,FALSE,top_075_by_abundance,ranked_top_N,71
0.09704277147612866,0.39901596860630484,39.01810931972945,0.24320523265041902,0.8091205072767421,-0.7100312287036741,0.9041167716559315,44,Harpiliopsis beaupresii,TRUE,positive,0.917381838695214,FALSE,top_075_by_abundance,ranked_top_N,71
1.422151275487304,0.3942333082335593,40.08555259594345,3.60738488043929,8.479723820138816e-4,0.6254290065282301,2.218873544446378,44,Caracanthus maculatus,TRUE,positive,0.031189073369311586,TRUE,top_075_by_abundance,ranked_top_N,71
0.13307793325593925,0.4078156416730846,35.23044877628899,0.32631885503454505,0.7461137511684801,-0.6946382888471945,0.9607941553590731,44,Morula zebrina,TRUE,positive,0.9172551521198502,FALSE,top_075_by_abundance,ranked_top_N,71
-0.0859042157706125,0.389972759517212,34.86895308237687,-0.22028260609013384,0.8269357419224463,-0.8776973813264113,0.7058889497851863,44,Carinomitra typha,TRUE,negative,0.917381838695214,FALSE,top_075_by_abundance,ranked_top_N,71
-0.1850897414489964,0.38241687134891983,33.64147243307473,-0.48399993649892925,0.6315218387487955,-0.9625595208995779,0.5923800380015851,44,Pascula muricata,TRUE,negative,0.9172551521198502,FALSE,top_075_by_abundance,ranked_top_N,71
-0.7396838216307196,0.4582202396420536,32.35154220284575,-1.6142539277805275,0.11618522541750365,-1.672650301174352,0.19328265791291288,44,Coralliogalathea humilis,TRUE,negative,0.6345500772802123,FALSE,top_075_by_abundance,ranked_top_N,71
-0.14616985621106174,0.4723947348956756,40.930834007234225,-0.30942312734146393,0.7585694370901134,-1.100239339101377,0.8078996266792534,44,Stomatolina rubra,TRUE,negative,0.9172551521198502,FALSE,top_075_by_abundance,ranked_top_N,71
0.5581926365575618,0.4526889358161398,37.06546265053646,1.2330600383488775,0.22531665308144314,-0.35898759495300603,1.4753728680681295,44,Zafra hahajimana,TRUE,positive,0.8419727562517085,FALSE,top_075_by_abundance,ranked_top_N,71
-0.36809062702522255,0.5192135902262112,38.557694147288885,-0.7089387372638931,0.48262724843948035,-1.4186845599497286,0.6825033058992837,44,Xanthias lamarckii,TRUE,negative,0.9172551521198502,FALSE,top_075_by_abundance,ranked_top_N,71
-0.19367145019804086,0.48996319104854863,34.89305652639569,-0.39527755091882133,0.6950443380251053,-1.1884585983313187,0.8011156979352371,44,Cellana taitensis,TRUE,negative,0.9172551521198502,FALSE,top_075_by_abundance,ranked_top_N,71
0.6317843538918502,0.53201585638486,40.14893704928527,1.1875291803987467,0.24199734358949127,-0.4433355638087091,1.7069042715924094,44,Halichoeres trimaculatus,TRUE,positive,0.8427559915882242,FALSE,top_075_by_abundance,ranked_top_N,71
-0.9949772626830148,0.4738390109168176,39.05831801697994,-2.099821331210914,0.042254248847044616,-1.9533613757470274,-0.03659314961900206,44,Alpheus diadema,TRUE,negative,0.5000086113566946,FALSE,top_075_by_abundance,ranked_top_N,71
-0.3921133748973203,0.6097932821912112,37.35685994181406,-0.6430267212657917,0.5241343904936073,-1.6272736443839626,0.8430468945893221,44,Macteola interrupta,TRUE,negative,0.9172551521198502,FALSE,top_075_by_abundance,ranked_top_N,71
-0.20663112818110563,0.48491350317157605,38.141217544470365,-0.42611955911649196,0.6724159874919527,-1.1881678500054407,0.7749055936432295,44,Trapezia tigrina,TRUE,negative,0.9172551521198502,FALSE,top_075_by_abundance,ranked_top_N,71
-0.4432651832370301,0.5288957719980947,40.03823061262139,-0.8380955316818585,0.4069525966663464,-1.5121716184633094,0.625641251989249,44,Lucilina pacifica,TRUE,negative,0.9172551521198502,FALSE,top_075_by_abundance,ranked_top_N,71
-0.9749926964460119,1.1858347388333519,33.517376142025846,-0.8221994722512763,0.4167743031443878,-3.386177653460865,1.4361922605688413,44,Trapezia guttata,TRUE,negative,0.9172551521198502,FALSE,top_075_by_abundance,ranked_top_N,71
0.22673622767769322,0.6274774084462169,41.45141170738689,0.36134564308720846,0.7196764166108768,-1.0400611396456476,1.493533595001034,44,Vexillum interruptum,TRUE,positive,0.9172551521198502,FALSE,top_075_by_abundance,ranked_top_N,71
-0.5719367010287947,0.5220144988946013,35.843657845311725,-1.0956337462654904,0.2805464459311208,-1.6307915388898064,0.4869181368322172,44,Euplica varians,TRUE,negative,0.8427559915882242,FALSE,top_075_by_abundance,ranked_top_N,71
0.17488500105538293,0.9654189256114384,41.654813361784214,0.1811493398522525,0.8571289238295801,-1.7738877041249532,2.123657706235719,44,Echinometra mathaei,TRUE,positive,0.9362485167984643,FALSE,top_075_by_abundance,ranked_top_N,71
